0.73077,0.5
0.61538,0.69985
0.38462,0.69985
0.26923,0.5
0.38462,0.30015
0.61538,0.30015
0.81643,0.68269
0.5,0.86538
0.18357,0.68269
0.18357,0.31731
0.5,0.13462
0.81643,0.31731
0.98077,0.5
0.74038,0.91636
0.25962,0.91636
0.019231,0.5
0.25962,0.083642
0.74038,0.083642
